taxonID,number,distribution,conservation_status
58c2c6203e00,051.9013,"Mexico (Chiapas, Guerrero, Oaxaca); Guatemala; Honduras; El Salvador; Nicaragua; Costa Rica; Panama; Colombia (Antioquia, Boyac&aacute;, Caldas, Cauca, Choc&oacute;, Cundinamarca, Huila, Magdalena, Meta, Nari&ntilde;o, Norte de Santander, Putumayo, Quind&iacute;o, Risaralda, Santander, Valle); Venezuela (Falcon, Trujillo); Ecuador; Peru; Bolivia (Cochabamba, La Paz, Santa Cruz); Hispaniola",NA
b2c6c530f943,051.9013,Brazil (Roraima),NA
2b2153653d89,051.9013,"Mexico (Chiapas); Guatemala; Honduras; Costa Rica; Panama; Colombia (Antioquia, Cundinamarca, Nari&ntilde;o, Putumayo); Venezuela (Aragua, Merida, Trujillo, Yaracuy); Ecuador; Bolivia (La Paz)",NA
97869bfc75ca,051.9013,"El Salvador; Honduras; Costa Rica; Panama; Colombia (Antioquia, Boyac&aacute;, Cauca, Cundinamarca, Putumayo, Risaralda); Venezuela (Amazonas, Anzoategui, Aragua, Barinas, Bol&iacute;var, Carabobo, Cojedes, Falcon, Guarico, Lara, Merida, Miranda, Monagas, Portuguesa, Sucre, Tachira, Trujillo, Yaracuy); Ecuador; Peru; Brazil (Amazonas, Bahia, Esp&iacute;rito Santo, S&atilde;o Paulo); Puerto Rico; Hispaniola; Trinidad; St. Kitts; Guadeloupe; Dominica; Martinique; St. Vincent; Grenada; Guyana; Surinam; French Guiana",NA
ad4d6c9a97c5,051.9013,Costa Rica; Ecuador,NA
0233f0097f84,051.9014,NA,NA
4be261feda82,051.9014,"Mexico (Chiapas, Hidalgo, Oaxaca, Veracruz); Guatemala; Honduras; Jamaica; El Salvador",NA
9e0be123aaeb,051.9014,W-Panama,NA
34b3c0dbfe77,051.9014,SW-Venezuela (Cano Piedra Mt.),NA
60d671bf494f,051.9014,"Colombia (Boyac&aacute;, Cundinamarca, Magdalena, Meta, Santander, Valle); Bolivia (La Paz); Costa Rica; Panama; Venezuela (Merida); Ecuador; Peru; Hispaniola (Haiti)",NA
47963f115e1f,051.9014,"Venezuela (Merida, Tachira)",not collected for 40 years and possibly extinct
45c47826faa7,051.9015,NA,NA
d912f369e2c1,051.9015,"Bolivia (Cochabamba, La Paz, Santa Cruz); Brazil (Minas Gerais, Paran&aacute;, Rio de Janeiro)",NA
ea1fd7e267b5,051.9015,Bolivia (La Paz),NA
a6b063e9dbec,051.9015,Colombia (Boyac&aacute;),NA
f4b7ebfb524b,051.9015,Bolivia (La Paz); S-Peru,NA
69c0f2151dc5,051.9015,"Mexico (Chiapas, Oaxaca); Honduras; El Salvador; Guatemala; W-Venezuela (Tachira, Trujillo)",NA
64ca30527173,051.9015,"Ecuador; Venezuela (Tachira); Peru; Bolivia (Cochabamba, La Paz, Santa Cruz); Colombia (Cundinamarca, Huila)",NA
2da40a2007e1,051.9015,"Mexico (Oaxaca, Chiapas); Honduras; El Salvador; Costa Rica; Panama; Colombia (Antioquia, Boyac&aacute;, Cauca, Cundinamarca, Nari&ntilde;o, Risaralda); Venezuela (Amazonas, Anzoategui, Aragua, Bol&iacute;var, Carabobo, Cojedes, Venezuela Distrito Federal, Guarico, Lara, Merida, Miranda, Monagas, Portuguesa, Sucre, Tachira, Trujillo, Yaracuy); Guyana; Ecuador; Peru; Bolivia (Cochabamba, La Paz, Santa Cruz); Brazil (Amazonas); Jamaica; Dominican Republic",NA
ff48348a0050,051.9015,"Mexico (Oaxaca, Chiapas); Costa Rica; Hispaniola (Haiti, Dominican Republic); Colombia (Antioquia, Boyac&aacute;, Cauca, Choc&oacute;, Cundinamarca, Magdalena, Meta, Nari&ntilde;o, Norte de Santander, Putumayo, Risaralda, Santander, Valle); Venezuela (Amazonas, Aragua, Bol&iacute;var, Falcon, Lara, Merida, Miranda, Nueva Esparta, Portuguesa, Sucre, Tachira, Yaracuy); Ecuador; Peru; ?Guyana (?Mt. Roraima); Brazil (Esp&iacute;rito Santo, Minas Gerais, Rio de Janeiro, S&atilde;o Paulo); Bolivia (Cochabamba, La Paz, Santa Cruz); Cameroon; Bioko Isl. [Fernando Poo]; D.R.Congo [Zaire]; Ethiopia; Somalia; Uganda; Rwanda; Kenya; Tanzania; Malawi; Mozambique; Zimbabwe; South Africa (KwaZulu-Natal: high Drakensberg); Lesotho; Madagascar; +Mauritius; La R&eacute;union",NA
f06e06b982c9,051.9015,Madagascar,NA
822b1a4d9806,051.9015,Venezuela (Bol&iacute;var: Kukenan Tepui),NA
a246674c0581,051.9015,"Bolivia (Cochabamba, La Paz); Peru (Cuzco, Puno)",NA
2d149d342e4c,051.9015,Peru; Ecuador; Bolivia (La Paz),NA
9e03dc745d64,051.9015,Peru; Ecuador,NA
916c2e8bd543,051.9015,Bolivia (La Paz); Peru,NA
133e88db0c62,051.9015,"Mexico (Chiapas, Guerrero, Hidalgo, Mexico State, Oaxaca, Puebla, Veracruz); Guatemala",NA
17956e6c4cf4,051.9015,"Mexico (Chiapas); Guatemala; Costa Rica; Cuba; Hispaniola; Guadeloupe; Colombia (Boyac&aacute;, Caquet&aacute;, Choc&oacute;, Meta, Santander, Valle); Venezuela (Amazonas, Bol&iacute;var, Falcon, Tachira, Zulia); Ecuador; Peru; Bolivia (Beni, La Paz); Brazil (Amazonas, Bahia, Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, Roraima, S&atilde;o Paulo); Guyana; Surinam; Ecuador; Peru",NA
87dd6fc73866,051.9015,"Bolivia (Cochabamba, La Paz, Santa Cruz); Peru",NA
595f54ea3ef0,051.9015,"Mexico (Chiapas, M&eacute;xico Distrito Federal, Guerrero, Hidalgo, Jalisco, Morelos, Michoacan, Oaxaca, Tlaxcala, Veracruz); Guatemala; Honduras; El Salvador; Nicaragua; Costa Rica; Panama; Colombia (Antioquia, Arauca, Boyac&aacute;, Caldas, Cauca, Cesar, Choc&oacute;, Cundinamarca, Magdalena, Meta, Nari&ntilde;o, Norte de Santander, Putumayo, Risaralda, Santander, Tolima, Valle); Venezuela (Amazonas, Apure, Bol&iacute;var, Merida, Sucre, Tachira, Trujillo); Ecuador; Peru; Bolivia (Cochabamba, La Paz); Brazil (Amazonas, Rio de Janeiro); Jamaica; Hispaniola (Haiti, Dominican Republic); Puerto Rico; Guyana",NA
70692059286a,051.9015,Mexico (Oaxaca); Guatemala; Costa Rica; Panama; Colombia; Venezuela; Ecuador; Peru,NA
aef145bc0411,051.9015,"Mexico (Oaxaca, Veracruz); Costa Rica; Jamaica; Colombia; Venezuela; Ecuador; Peru; SE-Brazil; Bolivia (Cochabamba, La Paz)",NA
fb6d628cd629,051.9015,"Brazil (Esp&iacute;rito Santo, Minas Gerais, Rio de Janeiro, Santa Catarina, S&atilde;o Paulo)",NA
810cb3eef29c,051.9015,"Venezuela (Tachira); Colombia (Antioquia, Huila, Nari&ntilde;o); Ecuador",NA
b5f7f529e32e,051.9015,"Bolivia (Cochabamba, La Paz); Peru",NA
bb209fa7303b,051.9015,"Bolivia (Cochabamba, La Paz); Mexico (Chiapas); Guatemala; Costa Rica; Panama; Dominican Republic; Colombia (Antioquia, Boyac&aacute;, Cauca, Cundinamarca, Santander); Venezuela (Merida, Trujillo); Ecuador; Peru",NA
70e4bb204cf8,051.9015,"Colombia (Boyac&aacute;, Cundinamarca, Magdalena, Risaralda, Santander); Peru; Ecuador; Argentina (Buenos Aires, Catamarca, Cordoba, Jujuy, Salta, San Luis, Tucuman); Bolivia (Chuquisaca, Cochabamba, La Paz, Santa Cruz, Tarija); Brazil (Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, Santa Catarina, S&atilde;o Paulo)",NA
f37ef29f64cf,051.9015,"Mexico (Chiapas, M&eacute;xico Distrito Federal, Guerrero, Mexico State, Michoacan, Oaxaca, Veracruz); Guatemala; Honduras; El Salvador; Nicaragua; Costa Rica; Colombia (Antioquia, Boyac&aacute;, Cauca, Cesar, Cundinamarca, Magdalena, Norte de Santander, Risaralda, Santander); Venezuela (Amazonas, Aragua, Bol&iacute;var, Venezuela Distrito Federal, Merida, Tachira, Zulia); Brazil (Bahia, Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, Santa Catarina, S&atilde;o Paulo)",NA
a634f295a57d,051.9015,Ecuador; Mexico (Chiapas); Costa Rica; Colombia; Venezuela; Ecuador; Peru,NA
dcadf79279a4,051.9015,"Ecuador; Peru; Colombia (Bol&iacute;var, Caldas, Cauca, Cundinamarca, Huila, Nari&ntilde;o, Norte de Santander, Risaralda, Valle)",NA
55fa10686d69,051.9015,"Ecuador; Colombia (Boyac&aacute;, Caldas, Nari&ntilde;o)",NA
22bd0f5f5361,051.9015,Ecuador; Colombia (Nari&ntilde;o),NA
fd200ce52688,051.9015,"Ecuador; Colombia (Antioquia, Cauca, Cundinamarca, Huila, Nari&ntilde;o, Norte de Santander); Mexico (Chiapas, Oaxaca); Guatemala; Costa Rica; Venezuela (Merida, Trujillo); Peru",NA
eaae5ba04a6a,051.9015,"Ecuador; Colombia (Cauca, Huila, Nari&ntilde;o, Risaralda)",NA
ab9b36279b35,051.9015,"Ecuador; Colombia (Antioquia, Caldas, Choc&oacute;, Cundinamarca, Huila, Nari&ntilde;o, Putumayo, Risaralda, Santander); +Venezuela; Peru",NA
19564473bbb8,051.9015,"Mexico (Chiapas, Guerrero, Oaxaca, Veracruz); Guatemala; Honduras; Nicaragua; El Salvador; Costa Rica; Panama; Colombia (Antioquia, Boyac&aacute;, Cauca, Cundinamarca, Huila, Magdalena, Meta, Santander, Tolima); Venezuela (Amazonas, Anzoategui, Aragua, Barinas, Bol&iacute;var, Venezuela Distrito Federal, Falcon, Guarico, Lara, Merida, Miranda, Monagas, Portuguesa, Sucre, Tachira, Trujillo, Yaracuy, Zulia); Ecuador; Peru; Jamaica; Cuba; Hispaniola; Bolivia (Beni, Cochabamba, La Paz, Santa Cruz); Brazil (Amazonas, Bahia, Roraima)",NA
8598ebe44e7c,051.9015,"Brazil (Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, Santa Catarina, S&atilde;o Paulo); Bolivia (Santa Cruz)",NA
c14481d317c2,051.9015,N-Peru,NA
b606a963028d,051.9015,"Mexico (Chiapas, Colima, Guerrero, Hidalgo, Jalisco, Mexico State, Michoacan, Oaxaca, Veracruz)",NA
18648932dc42,051.9016,NA,NA
25e6393b3fc7,051.9016,Ethiopia,NA
c4d99472bf37,051.9016,Jamaica; Cuba,NA
c39dc741c0e5,051.9016,Ascension Isl., IUCN R
1d5f221bd5aa,051.9016,Panama,NA
7b20355fbaf8,051.9016,"Mexico (Chiapas, Oaxaca, Veracruz); Cuba; Jamaica; ?Galapagos; ?Panama",NA
e832e084f82c,051.9016,Cuba; Puerto Rico; Jamaica; Guadeloupe; Dominica; Martinique; St. Vincent; Grenada,NA
6bcb44e1307c,051.9016,Mexico (Oaxaca),NA
79c9288400b8,051.9016,Madagascar,NA
96bc0118c945,051.9016,"Colombia (Antioquia, Cauca, Cundinamarca); Bolivia (Cochabamba, La Paz); Venezuela; Peru; Ecuador; Brazil (Amazonas, Roraima)",NA
b686ce69bdea,051.9016,"Guatemala; Nicaragua; Costa Rica; Panama; Colombia (Antioquia, Magdalena); Venezuela (Amazonas, Anzoategui, Aragua, Bol&iacute;var, Carabobo, Cojedes, Venezuela Distrito Federal, Falcon, Guarico, Merida, Miranda, Monagas, Sucre, Tachira, Trujillo, Yaracuy); Ecuador; Mexico (Chiapas); Brazil (Bahia, Esp&iacute;rito Santo, Minas Gerais, Rio de Janeiro, S&atilde;o Paulo)",NA
4c47ced34fc6,051.9016,Madagascar,NA
8d7f16538c93,051.9016,Society Isl. (Raiatea),NA
73a747de9ded,051.9016,"Guatemala; Honduras; Costa Rica; Panama; Colombia (Antioquia, Arauca, Boyac&aacute;, Caldas, Cauca, Choc&oacute;, Cundinamarca, Huila, Magdalena, Meta, Nari&ntilde;o, Norte de Santander, Putumayo, Quind&iacute;o, Risaralda, Santander, Tolima, Valle); Venezuela (Amazonas, Apure, Aragua, Bol&iacute;var, Venezuela Distrito Federal, Merida, Miranda, Tachira, Trujillo); Ecuador; Cuba; Jamaica; Puerto Rico; W-Guyana (Mt. Roraima); Peru; Brazil (Amazonas); Madagascar; La R&eacute;union; SW-Ireland",NA
5ef153f57873,051.9016,Jamaica; St. Vincent,NA
4409f0de2f06,051.9016,Guinea; Sierra Leone; Liberia; Ivory Coast; Cameroon; Bioko Isl. [Fernando Poo]; S&atilde;o Tom&eacute;; Gabon; Rwanda; Tanzania; Malawi; Zimbabwe,NA
8eda8f507372,051.9016,Tanzania,NA
a8efca88be84,051.9016,"Mexico (Chiapas, Hidalgo, Oaxaca, Veracruz); Guatemala; Honduras; El Salvador; Nicaragua",NA
c6bf5043e443,051.9016,Brazil (Esp&iacute;rito Santo),NA
223d1d953e2a,051.9016,Jamaica; Cuba,NA
9fc73ed0b27a,051.9016,Tanzania,NA
ed6823e3ab1d,051.9016,"Hawaii (Kauai, Oahu, Molokai, Lanai, Maui, Hawaii Isl.)",NA
d3900ba7bfc5,051.9016,Tanzania; Kenya,NA
aa0cc126c9e4,051.9016,"Society Isl. (Tahiti); Marquesas Isl. (Nuku Hiva, Hiva Oa, Ua Pou)",NA
f35fad16d1ef,051.9016,S&atilde;o Tom&eacute;,NA
e890565d780e,051.9016,"Brazil (Minas Gerais, Paran&aacute;, Rio de Janeiro, S&atilde;o Paulo)",NA
64962928bf23,051.9016,Guatemala,NA
c339b0d3ae5a,051.9017,NA,NA
35700362d968,051.9017,"Bolivia (Cochabamba, La Paz, Santa Cruz); Peru",NA
dbc42f72407a,051.9017,E-Peru,NA
3528557eccc7,051.9017,Guadeloupe; Dominica; Martinique; St. Vincent; Grenada,NA
ee1a73adb92f,051.9017,"Mexico (Chiapas, Oaxaca); Guatemala; Honduras; El Salvador; Costa Rica; Panama; Dominican Republic; Colombia (Antioquia, Cauca, Magdalena, Tolima); Venezuela (Amazonas, Anzoategui, Aragua, Bol&iacute;var, Carabobo, Cojedes, Venezuela Distrito Federal, Falcon, Guarico, Lara, Merida, Miranda, Portuguesa, Sucre, Tachira, Trujillo, Yaracuy); ?Guyana; Ecuador; Peru; Brazil (Bahia, Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, Santa Catarina, S&atilde;o Paulo); Bolivia (La Paz)",NA
1d5e61540dbe,051.9017,Costa Rica (Volcan Barba),NA
c5feddb62fa8,051.9017,Ecuador; Colombia,NA
52f945a7355d,051.9017,"Brazil (Minas Gerais, Rio de Janeiro, S&atilde;o Paulo)",NA
f11bfcb5da10,051.9017,"Brazil (Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, Rio Grande do Sul, Santa Catarina, S&atilde;o Paulo)",NA
b3830b213f0a,051.9017,Bolivia (Cochabamba); Peru,NA
e2852a4bca1a,051.9017,Panama,NA
9b084bdbfb47,051.9017,"Bolivia (La Paz, Cochabamba); Peru",NA
965b1a572a1e,051.9017,"Brazil (Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, Santa Catarina, S&atilde;o Paulo)",NA
9d1c26a4c289,051.9017,Guatemala,NA
7b74a7a08c13,051.9017,"Colombia (Cauca, Valle)",NA
b9c91009b58c,051.9017,"Bolivia (Cochabamba, La Paz, Santa Cruz); Peru",NA
80d00e1f1448,051.9017,Peru,NA
074f3f82f36d,051.9017,Trinidad; Costa Rica,NA
38ea08bca7d2,051.9017,"Colombia (Antioquia, Boyac&aacute;, Cundinamarca, Santander, Valle)",NA
46507f99a13b,051.9017,Costa Rica, IUCN R
6d0b5e962e4e,051.9017,"Brazil (Paran&aacute;, Rio Grande do Sul, S&atilde;o Paulo)",NA
4128c0a1f880,051.9017,Bolivia (La Paz),NA
831c26174968,051.9017,Cuba; Colombia; Venezuela (Amazonas),NA
4ce6e88ad3e8,051.9017,Mexico (Oaxaca),NA
c3090aca549f,051.9017,"Venezuela (Aragua, Merida, Portuguesa, Trujillo, Yaracuy); Colombia (Bol&iacute;var, Boyac&aacute;, Norte de Santander)",NA
1a1204b54bec,051.9017,Colombia (Choc&oacute;),NA
e755d86f6448,051.9017,Ecuador,NA
0514416353a4,051.9017,"Colombia (Boyac&aacute;, Caldas, Cauca, Choc&oacute;, Cundinamarca, Huila, Nari&ntilde;o, Putumayo, Quind&iacute;o, Risaralda, Tolima, Valle); Ecuador; Venezuela (Amazonas, Trujillo)",NA
0b367383e926,051.9017,"Colombia (Antioquia, Nari&ntilde;o); Venezuela (Bol&iacute;var, Merida, Portuguesa, Tachira, Trujillo); Guyana; Ecuador",NA
148dd900653e,051.9017,Costa Rica; Panama; ?Nicaragua,NA
9c669360273b,051.9017,Colombia (Antioquia),NA
2c6240a49762,051.9017,W-Guyana (Tepuis); Venezuela (Bol&iacute;var),NA
993b9ce241e4,051.9017,"Colombia (Antioquia, Santander)",NA
43f443792d6b,051.9017,Ecuador; Colombia,NA
20fcbfd56c5e,051.9017,"Jamaica; Guadeloupe; Venezuela (Venezuela Distrito Federal, Miranda)",NA
7dfe8de2de2a,051.9017,"Venezuela (Trujillo, Merida)",NA
2b13a7b144d7,051.9017,"Honduras; Costa Rica; Colombia (Antioquia, Choc&oacute;, Norte de Santander); Venezuela (Amazonas, Aragua, Bol&iacute;var); Ecuador; Peru; Guyana; Brazil (Roraima); Bolivia (Cochabamba, La Paz)",NA
6b53aed41328,051.9017,Costa Rica,NA
0b341188ded6,051.9017,"Bolivia (Chuquisaca, Cochabamba, La Paz, Santa Cruz, Tarija); ?Peru; Ecuador; Colombia (Cundinamarca, Norte de Santander, Tolima)",NA
f4d749f2a7ed,051.9017,"Bolivia (Chuquisaca, Santa Cruz, Tarija)",NA
cd9a024c4591,051.9017,"Costa Rica; Panama; Jamaica; Colombia (Choc&oacute;, Santander); Cuba",NA
f59a32d3f015,051.9017,Bolivia (La Paz); Ecuador,NA
d665c18f96b7,051.9017,"Venezuela (Amazonas, Bol&iacute;var); Guyana; Surinam",NA
160026411fca,051.9017,Ecuador,NA
a7bf5ddfba35,051.9017,Costa Rica; Ecuador; Brazil (Amazonas); Peru; Colombia (Antioquia),NA
8414e34a91bf,051.9017,"Costa Rica; Panama; Colombia (Antioquia, Bol&iacute;var, Boyac&aacute;, Caldas, Choc&oacute;, Cundinamarca, Huila, Meta, Nari&ntilde;o, Norte de Santander, Putumayo, Quind&iacute;o, Risaralda, Santander, Tolima, Valle); Venezuela (Amazonas, Bol&iacute;var, Venezuela Distrito Federal, Miranda); Guyana; Ecuador; Peru; Bolivia (Chuquisaca, Cochabamba, La Paz)",NA
a25232fbf9a3,051.9017,Costa Rica; Panama,NA
d23cef48f83a,051.9017,"Guatemala; ?Nicaragua; Costa Rica; Panama; Colombia (Antioquia, Caldas, Cauca, Choc&oacute;, Nari&ntilde;o, Quind&iacute;o, Risaralda, Tolima, Valle); Venezuela (Anzoategui, Aragua, Bol&iacute;var, Carabobo, Cojedes, Venezuela Distrito Federal, Falcon, Guarico, Miranda, Monagas, Nueva Esparta, Sucre, Yaracuy); Cuba; Jamaica; Hispaniola (Haiti, Dominican Republic); Puerto Rico; Martinique; Guadeloupe; Dominica; Nevis; St. Kitts; St. Lucia; St. Vincent; Grenada; Trinidad; Guyana; Surinam; French Guiana; Ecuador; Bolivia (Cochabamba, Santa Cruz); Brazil (Amazonas, Amap&aacute;, Bahia, Esp&iacute;rito Santo, Par&aacute;, Rio de Janeiro, S&atilde;o Paulo)",NA
a1eb2a7e000d,051.9017,"Brazil (Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, Santa Catarina, S&atilde;o Paulo); ?Colombia (?Nari&ntilde;o)",NA
3577bcd45cda,051.9017,Guadeloupe; Dominica; Grenada; Martinique; Trinidad; Venezuela; ?Colombia (?Caquet&aacute;),NA
ca9d5bda0d8b,051.9017,Costa Rica; Panama, IUCN R (Costa Rica)
aa4096b7a659,051.9017,Ecuador; Colombia; Peru; Argentina (Salta),NA
0d2d5dde3391,051.9017,Isla del Coco,NA
d9049b909fa2,051.9018,NA,NA
a5acd93d459a,051.9018,"Brazil (Bahia, Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, Rio Grande do Sul, Santa Catarina, S&atilde;o Paulo); Argentina (Misiones)",NA
b1902a80e770,051.9018,Bolivia (La Paz); Ecuador; Colombia,NA
faa64b2f88c3,051.9018,"Mexico (Chiapas, Oaxaca, Veracruz); Guatemala; Honduras; El Salvador; Jamaica; Hispaniola (Dominican Republic); Costa Rica; Colombia; Guyana; Ecuador",NA
6f559e99a61e,051.9018,"Bolivia (Cochabamba, La Paz); Peru; Colombia",NA
5ecab0afb6e2,051.9018,"Nicaragua; Costa Rica; Panama; Guyana; Colombia (Antioquia, Casanare, Choc&oacute;, Meta, Putumayo); Venezuela (Amazonas, Bol&iacute;var); Ecuador; Peru; Brazil (Amazonas); Bolivia (Cochabamba)",NA
f7555cf123ae,051.9018,Guatemala; Costa Rica; Panama; Ecuador,NA
fe8698326a09,051.9018,"Brazil (Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, Santa Catarina, S&atilde;o Paulo)",NA
a560d7c289d7,051.9018,Jamaica; Guadeloupe; Martinique,NA
01ad86e7debf,051.9018,"Colombia (Antioquia, Huila); Costa Rica; Panama; Ecuador; Peru",NA
9829a88a180f,051.9018,Peru,NA
586e462261fb,051.9018,Colombia (Valle); Ecuador,NA
4cf61778fb2e,051.9018,Guadeloupe; Dominica,NA
a7574e7894eb,051.9018,"Venezuela (Amazonas, Cojedes)",NA
95e98253932e,051.9018,"Costa Rica; Panama; Colombia (Boyac&aacute;, Santander); Venezuela; Ecuador; Peru; Bolivia (Cochabamba, La Paz)",NA
48a4c3be8145,051.9018,Madagascar,NA
3fe5b40fd55a,051.9018,Costa Rica; Jamaica; Panama; Guadeloupe,NA
79ec03d37bf3,051.9018,"Costa Rica; Panama; Colombia (Caquet&aacute;, Choc&oacute;, Meta); Venezuela (Amazonas, Bol&iacute;var, Tachira); Guyana; Surinam; French Guiana; Brazil (Amazonas, Amap&aacute;, Bahia, Mato Grosso, Par&aacute;, Rond&ocirc;nia); Peru",NA
60f5b83d1cdb,051.9018,USA (North Carolina: Macon Co.); Cuba; Jamaica; Hispaniola,extremely rare in USA
6cb500b7dd61,051.9018,Brazil (Minas Gerais),NA
41aa100a7cda,051.9018,"Colombia; Venezuela (Amazonas, Bol&iacute;var); Costa Rica; Ecuador; Peru; Brazil (Amazonas)",NA
bbc845647050,051.9018,Guyana (Tepuis); Venezuela (Tepuis),NA
e34e00ea651c,051.9018,St. Kitts; Nevis; Guadeloupe; Dominica; Martinique; Venezuela; Trinidad,NA
ddce2be8b207,051.9018,"Brazil (Paran&aacute;, Rio de Janeiro, Santa Catarina, S&atilde;o Paulo)",NA
8dd2c27d027b,051.9018,Costa Rica; Panama; Colombia (Antioquia),NA
06d9be206eab,051.9018,Jamaica; Cuba; Puerto Rico,NA
ca364002806a,051.9018,Venezuela (Aragua),NA
fb63a00d1c27,051.9018,Venezuela; Colombia,NA
1aa7bbe12cb9,051.9018,"Mexico (Veracruz, Chiapas, Oaxaca, Tabasco); Guatemala; Honduras; Nicaragua; Costa Rica; Panama; Colombia (Amazonas, Antioquia, Caquet&aacute;, Cauca, Choc&oacute;, La Guajira, Magdalena, Meta, Nari&ntilde;o, Santander, Valle); Venezuela (Amazonas, Anzoategui, Aragua, Bol&iacute;var, Carabobo, Cojedes, Falcon, Guarico, Lara, Merida, Miranda, Monagas, Nueva Esparta, Portuguesa, Sucre, Tachira, Yaracuy); Ecuador; Peru; Guyana; Surinam; French Guiana; Brazil (Amazonas); Bolivia (La Paz); Trinidad; Tobago; Puerto Rico; Jamaica; Hispaniola; Saba; St. Kitts; Nevis; Montserrat; Guadeloupe; Dominica; Martinique; St. Vincent; Grenada",NA
8b12313f7704,051.9018,"Mexico (Chiapas, Oaxaca, Veracruz); Guatemala; Honduras; ?Puerto Rico; Cuba; Jamaica; Hispaniola (Haiti, Dominican Republic)",NA
892ffba920d7,051.9018,"Costa Rica; Colombia (Cauca, Choc&oacute;, Huila, Meta, Putumayo, Risaralda, Valle); Venezuela (Amazonas, Anzoategui, Aragua, Bol&iacute;var, Carabobo, Cojedes, Venezuela Distrito Federal, Guarico, Lara, Merida, Miranda, Portuguesa, Sucre, Tachira, Trujillo, Yaracuy); Ecuador; Peru; Brazil (Amazonas); Bolivia (Cochabamba, La Paz); Guyana",NA
4e8b68007396,051.9018,"Bolivia (Cochabamba, La Paz)",NA
7a84974244f3,051.9018,Brazil (Rio de Janeiro),NA
d1a726514c85,051.9018,Costa Rica, IUCN R
c1da90bac199,051.9019,NA,NA
aaeb076ae248,051.9019,"China (Hainan); peninsular Malaysia (widespread); +Singapore; Borneo (Sarawak, Mt. Kinabalu, etc.); Java; Bismarck Arch. (Admiralty Isl.); Sri Lanka; S-India (Tamil Nadu); Sumatra; peninsular Thailand; Cambodia; ?Lesser Sunda Isl.; Sulawesi; Moluccas (Seram); New Guinea (Irian Jaya, Papua New Guinea, Louisiade Arch.); Philippines; Palawan; Solomon Isl. (Guadalcanal, Santa Ysabel, Kolombangara, Malaita, Makira, New Georgia); Fiji (Vanua Levu, Taveuni); Society Isl. (Moorea, Tahiti, Tahaa, Raiatea, Huahine); Fed. States of Micronesia (Pohnpei); Palau (Babeldaob); New Caledonia; [Western] Samoa (Upolu); American Samoa (Tutuila, Olosega, Ta'u); Cook Isl. (Rarotonga); Vanuatu; Australia (NE-Queensland)",IUCN CR or EX for India (Fraser-Jenkins 2012)
1f63d9f88d55,051.9019,Madagascar,NA
c23592847911,051.9019,Sri Lanka,Known only from a single locality
caaa6214e42f,051.9019,"Borneo (Mt. Kinabalu, etc.); Java; Sulawesi; New Guinea (Irian Jaya, Papua New Guinea, Goodenough Isl.); Philippines; Moluccas (Seram); Lesser Sunda Isl. (Flores)",NA
083844929560,051.9019,Brunei,NA
2fbad55431b6,051.9019,Gabon,NA
2639c21df315,051.9019,Australia (NE-Queensland),NA
93f3c3df1ab4,051.9019,"Vietnam; peninsular Thailand; peninsular Malaysia (Perak, Pahang-Selangor border)",NA
616a57d04eb9,051.9019,New Caledonia,NA
54a0463efdc8,051.9019,Madagascar,NA
3e51a1a9ff74,051.9019,"[Western] Samoa (Savaii, Upolu); American Samoa (Tutuila, Olosega)",NA
5864b4a64f1d,051.9019,Madagascar,NA
6a352f28a576,051.9019,Vietnam, IUCN R
33d63d2983e5,051.9019,"Solomon Isl. (Kolombangara, Makira, Bougainville, Guadalcanal, Qiloe, Rendova); Bismarck Arch. (New Britain, New Ireland); Vanuatu; Santa Cruz Isl. (Vanikoro)",NA
395f7eb128d2,051.9019,Comores; Madagascar; Mauritius; La R&eacute;union,NA
27605b265fa5,051.9019,Borneo (Sarawak); Philippines (Mindanao),NA
cce9f891b41e,051.9019,"Fiji (Viti Levu); American Samoa (Tutuila, Olosega?); [Western] Samoa",NA
a904226c904a,051.9019,Sri Lanka, IUCN I
1bb68dace240,051.9019,"New Guinea (Irian Jaya, Papua New Guinea)",NA
0810551f5f1b,051.9019,Fiji (Viti Levu),NA
da765f24f324,051.9019,"Cameroon; Madagascar (Antsiranana, Toamasina)",NA
e9708030b525,051.9020,NA,NA
c04ee0f8e672,051.9020,Madagascar,NA
da0fd97683ab,051.9020,La R&eacute;union; Mauritius; Madagascar,NA
b8dcd70973c6,051.9020,Madagascar,NA
82e92d2281f4,051.9020,Seychelles,NA
8e9f18f16f90,051.9020,Zimbabwe; Mozambique; Kenya; Tanzania; Madagascar; Mauritius; La R&eacute;union; Malawi; Mozambique,NA
